ID,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
1653,Bachelors,2017,Bangalore,3,28,Male,Yes,3,0
2953,Bachelors,2013,Pune,3,28,Male,No,0,0
1986,Bachelors,2014,Bangalore,3,25,Male,No,3,0
1494,Masters,2017,New Delhi,3,27,Female,No,5,1
1639,PHD,2018,New Delhi,3,26,Male,No,4,1
4113,Bachelors,2018,Bangalore,3,23,Male,No,1,1
1781,Bachelors,2013,Bangalore,3,28,Male,No,2,1
1220,Bachelors,2018,Bangalore,3,24,Male,No,2,1
3622,Bachelors,2017,Pune,3,38,Male,Yes,1,0
369,Bachelors,2014,Bangalore,3,25,Female,No,3,0
2278,Bachelors,2014,New Delhi,3,27,Female,No,5,0
2175,Bachelors,2018,Bangalore,3,29,Male,No,1,1
93,Bachelors,2017,New Delhi,2,34,Female,No,5,0
2180,Bachelors,2018,Pune,3,27,Male,No,5,1
3080,Bachelors,2012,Bangalore,3,37,Female,No,5,1
2659,Bachelors,2015,Bangalore,3,26,Female,No,4,0
1197,Bachelors,2018,Bangalore,3,26,Male,Yes,4,1
3952,Bachelors,2016,Bangalore,3,39,Female,No,4,0
2480,Bachelors,2015,Bangalore,3,28,Male,No,2,0
1085,Bachelors,2013,Bangalore,3,25,Male,No,3,0
3001,Masters,2017,Pune,2,37,Male,No,2,0
2274,Bachelors,2012,Bangalore,1,30,Female,No,2,0
883,Bachelors,2017,Bangalore,3,24,Female,No,2,0
819,Bachelors,2018,Bangalore,3,24,Male,Yes,2,1
3186,Bachelors,2013,Bangalore,3,32,Female,No,4,0
1678,Bachelors,2015,Bangalore,3,28,Female,No,5,0
793,Bachelors,2013,Pune,2,26,Female,No,4,1
3055,Bachelors,2012,Bangalore,3,39,Female,No,2,0
4563,Bachelors,2015,Bangalore,3,34,Male,No,4,0
2204,Bachelors,2015,Pune,3,28,Male,Yes,2,0
4477,Bachelors,2015,Bangalore,3,29,Female,No,1,0
4417,Bachelors,2017,Bangalore,3,32,Female,No,3,0
3115,Bachelors,2016,Bangalore,3,41,Male,No,1,0
746,Bachelors,2012,Bangalore,3,28,Male,No,3,0
2790,Bachelors,2013,Pune,1,30,Female,Yes,1,1
2922,Bachelors,2013,Pune,2,28,Female,No,4,1
2347,Bachelors,2013,Bangalore,1,28,Female,No,1,0
2815,Bachelors,2017,Bangalore,3,29,Male,No,0,0
2029,Bachelors,2015,Pune,2,30,Female,Yes,1,1
41,Bachelors,2015,Bangalore,3,36,Male,No,1,0
3702,Bachelors,2012,New Delhi,3,32,Male,No,1,1
2209,Bachelors,2012,Bangalore,3,26,Male,No,4,0
138,Bachelors,2012,Pune,3,28,Male,No,2,0
4637,Masters,2014,New Delhi,3,37,Female,No,0,1
1060,Bachelors,2014,Bangalore,3,26,Female,No,4,0
769,Bachelors,2013,Bangalore,3,26,Male,No,4,0
829,Bachelors,2012,Bangalore,3,28,Male,Yes,3,1
597,Bachelors,2016,Pune,3,24,Male,No,2,0
3810,Bachelors,2015,Bangalore,3,34,Female,No,4,0
2327,Bachelors,2013,Pune,1,26,Female,No,4,1
3898,Bachelors,2017,Bangalore,3,38,Male,No,5,0
1014,Bachelors,2017,Bangalore,3,25,Male,No,3,0
4189,Bachelors,2016,Pune,3,23,Male,No,1,0
2740,Bachelors,2015,Bangalore,3,29,Male,No,1,0
1345,Masters,2012,New Delhi,3,26,Female,No,4,1
2102,PHD,2017,Pune,3,28,Male,No,1,0
182,Bachelors,2015,Pune,3,27,Male,No,5,0
1541,PHD,2012,Pune,3,27,Male,No,5,0
3058,Masters,2015,Pune,2,35,Female,No,1,0
1562,Bachelors,2016,Bangalore,3,27,Male,Yes,5,0
1949,Bachelors,2015,New Delhi,2,24,Female,No,2,1
2562,Bachelors,2013,Bangalore,3,27,Male,No,5,0
3682,Masters,2014,New Delhi,3,33,Male,No,3,0
609,Bachelors,2015,Pune,2,24,Female,No,2,1
653,Bachelors,2015,Pune,3,25,Female,No,3,1
2593,Bachelors,2017,Bangalore,3,30,Male,No,3,0
2473,Bachelors,2017,New Delhi,3,28,Male,No,1,0
1597,Bachelors,2014,Pune,3,27,Male,No,5,0
2681,Bachelors,2014,New Delhi,3,29,Male,No,4,0
350,Bachelors,2016,Pune,1,26,Female,No,4,1
2988,Bachelors,2014,Pune,3,26,Male,No,4,0
2226,Masters,2017,Pune,2,26,Female,No,4,1
4504,Bachelors,2018,Bangalore,3,31,Male,Yes,0,1
2461,Bachelors,2013,Pune,3,26,Male,No,4,0
1242,Bachelors,2013,Pune,3,27,Male,No,5,0
820,Bachelors,2016,New Delhi,3,28,Male,No,1,0
2101,Bachelors,2016,Bangalore,3,27,Male,No,5,0
2985,Bachelors,2017,Bangalore,3,29,Male,No,1,0
361,Bachelors,2017,New Delhi,2,26,Male,No,4,0
4284,Bachelors,2013,New Delhi,3,25,Female,No,3,0
3118,Bachelors,2017,New Delhi,2,36,Male,No,2,0
491,PHD,2015,New Delhi,2,28,Female,No,1,0
1475,Bachelors,2012,Pune,3,25,Male,No,3,0
4550,Bachelors,2012,Bangalore,3,35,Female,No,2,0
448,Bachelors,2013,Pune,2,25,Male,No,3,1
826,Bachelors,2012,Bangalore,3,27,Female,No,5,0
2894,Masters,2018,Pune,3,29,Male,No,2,1
3589,Masters,2013,New Delhi,3,35,Male,No,4,0
4129,Bachelors,2012,Bangalore,3,37,Male,No,4,0
2833,Bachelors,2012,New Delhi,3,29,Female,No,5,0
4464,Bachelors,2014,Pune,2,40,Female,No,0,1
3335,Bachelors,2018,New Delhi,3,37,Male,No,4,1
3039,Bachelors,2014,Bangalore,3,39,Male,Yes,0,0
3944,Bachelors,2014,Bangalore,3,34,Male,No,0,1
4640,Bachelors,2017,Bangalore,3,28,Male,No,0,1
3763,Bachelors,2015,Bangalore,3,33,Male,No,2,0
3819,Bachelors,2013,Pune,3,32,Male,No,5,0
2305,Masters,2017,New Delhi,2,30,Male,No,2,0
3219,Bachelors,2012,Pune,2,41,Female,No,1,1
1883,Bachelors,2016,Bangalore,3,24,Male,No,2,0
2705,Bachelors,2015,Pune,2,27,Female,Yes,5,1
4633,Bachelors,2018,Bangalore,3,31,Female,No,2,1
1810,Bachelors,2016,New Delhi,3,26,Male,No,4,0
4005,Bachelors,2015,Bangalore,3,34,Male,No,4,0
3240,Bachelors,2016,Bangalore,3,36,Male,No,0,0
1072,Bachelors,2013,Bangalore,3,25,Female,No,3,0
2121,Masters,2017,Pune,2,27,Male,No,5,0
3945,Bachelors,2012,Pune,3,32,Male,No,1,0
3046,Bachelors,2013,Bangalore,3,37,Female,No,5,0
1320,Bachelors,2016,Bangalore,3,28,Female,No,4,0
3352,Bachelors,2017,Bangalore,3,35,Male,No,3,0
2941,Bachelors,2012,Bangalore,3,28,Male,No,0,0
3899,Bachelors,2017,New Delhi,2,41,Female,No,0,0
178,Bachelors,2015,Bangalore,3,25,Male,No,3,0
2160,Bachelors,2015,Pune,3,28,Female,Yes,1,1
2881,Bachelors,2015,New Delhi,3,28,Female,No,3,0
1283,Bachelors,2017,New Delhi,3,25,Female,No,3,0
2415,Bachelors,2013,Bangalore,3,30,Male,No,2,0
594,Bachelors,2014,Bangalore,3,27,Male,No,5,0
3557,Masters,2018,New Delhi,3,31,Female,Yes,2,1
1808,Bachelors,2012,Pune,3,25,Male,No,3,0
3152,Bachelors,2016,Pune,2,32,Female,No,0,1
2978,Masters,2013,Pune,1,30,Male,No,1,0
1609,Bachelors,2013,Bangalore,3,24,Male,No,2,1
3348,Bachelors,2017,Pune,3,40,Female,No,1,1
1905,Bachelors,2014,Pune,3,25,Male,No,3,0
4088,PHD,2013,Bangalore,3,28,Male,No,4,0
966,Bachelors,2017,Bangalore,3,28,Male,No,3,0
1232,Bachelors,2015,New Delhi,3,28,Female,No,2,0
2084,Bachelors,2016,Bangalore,3,30,Male,No,1,0
943,Bachelors,2014,New Delhi,3,26,Female,No,4,0
3094,Bachelors,2017,Bangalore,3,39,Female,No,1,0
11,Masters,2012,Bangalore,3,27,Male,No,5,1
4432,Bachelors,2016,Pune,2,29,Female,No,4,1
1715,Bachelors,2018,Bangalore,3,26,Female,No,4,1
817,Bachelors,2017,Bangalore,3,24,Female,No,2,1
847,Bachelors,2018,Bangalore,3,25,Male,No,3,1
1955,Bachelors,2015,New Delhi,2,28,Female,No,1,1
647,Bachelors,2018,Bangalore,3,24,Female,No,2,1
4632,Bachelors,2018,Bangalore,3,32,Male,Yes,1,1
183,Bachelors,2018,Bangalore,3,24,Male,No,2,1
501,Bachelors,2015,New Delhi,3,25,Male,No,3,1
148,Bachelors,2016,Pune,3,28,Male,No,1,0
882,Bachelors,2014,Bangalore,3,26,Male,No,4,1
228,Bachelors,2018,Bangalore,3,25,Male,No,3,1
3529,Bachelors,2015,New Delhi,3,31,Female,No,3,0
2543,Bachelors,2012,Pune,3,29,Male,No,1,0
1694,Bachelors,2016,Pune,3,26,Male,No,4,0
3129,Bachelors,2014,Bangalore,3,39,Male,Yes,1,0
3131,Bachelors,2013,Bangalore,3,38,Female,No,4,0
3481,Bachelors,2017,Bangalore,3,38,Female,No,2,0
2087,Masters,2017,Pune,2,29,Male,No,2,0
3966,Bachelors,2012,Bangalore,3,35,Male,No,5,0
3755,Bachelors,2016,Pune,3,37,Male,No,3,0
4515,Masters,2018,New Delhi,3,33,Female,No,2,1
3604,Masters,2017,New Delhi,1,36,Female,No,0,0
2228,Bachelors,2017,Pune,2,30,Female,No,2,1
4478,Masters,2017,New Delhi,1,37,Male,No,0,0
2549,Bachelors,2012,New Delhi,3,26,Male,No,4,0
2231,PHD,2015,Bangalore,3,29,Female,No,1,0
1343,Bachelors,2017,New Delhi,2,27,Male,No,5,0
562,Bachelors,2017,Bangalore,3,24,Female,No,2,0
2334,Bachelors,2015,Bangalore,3,29,Male,No,2,0
2632,Masters,2014,Pune,3,26,Male,No,4,1
556,Bachelors,2017,Bangalore,3,27,Male,No,5,0
2303,Bachelors,2017,New Delhi,3,27,Female,No,5,0
4587,Bachelors,2014,New Delhi,2,23,Female,No,1,1
4512,Bachelors,2013,Pune,2,38,Male,No,0,1
4094,Masters,2018,New Delhi,3,29,Male,No,2,1
2479,Bachelors,2012,Pune,3,26,Male,No,4,0
1137,Bachelors,2018,Bangalore,3,27,Female,Yes,5,1
3202,Masters,2017,New Delhi,3,38,Female,No,2,0
2107,Bachelors,2013,Bangalore,3,27,Male,No,5,1
3690,Bachelors,2017,Bangalore,3,41,Male,No,3,0
2494,Bachelors,2017,Bangalore,3,26,Female,No,4,1
4501,Bachelors,2013,Bangalore,3,37,Female,No,2,1
2611,Bachelors,2016,Bangalore,3,30,Male,No,0,0
2457,Bachelors,2016,Bangalore,3,26,Male,No,4,0
3615,Bachelors,2015,Bangalore,3,32,Female,No,4,0
3697,Bachelors,2018,Bangalore,3,39,Male,No,1,1
4245,Bachelors,2013,Bangalore,3,26,Male,No,4,0
4422,Bachelors,2014,Bangalore,3,24,Male,No,2,0
2073,Bachelors,2018,Bangalore,3,30,Male,No,2,1
1251,Bachelors,2017,Bangalore,3,27,Male,Yes,5,0
2475,Bachelors,2018,Bangalore,3,27,Female,No,5,1
241,Bachelors,2016,Pune,3,25,Male,No,3,0
2205,Bachelors,2016,New Delhi,3,26,Female,No,4,0
3242,Bachelors,2015,Bangalore,3,38,Male,Yes,2,0
114,Bachelors,2012,Bangalore,3,25,Male,No,3,0
217,Masters,2017,New Delhi,3,27,Male,No,5,1
2168,Bachelors,2015,Bangalore,3,29,Male,No,1,0
3947,Bachelors,2013,Pune,3,36,Male,No,3,0
844,Masters,2017,New Delhi,2,27,Female,No,5,0
1426,Bachelors,2014,Pune,2,26,Female,No,4,1
3211,Bachelors,2012,Bangalore,3,32,Female,No,1,1
3850,Bachelors,2014,Bangalore,3,39,Female,No,4,0
2530,Masters,2018,New Delhi,3,30,Female,No,4,1
2436,Bachelors,2013,Pune,2,27,Female,No,5,1
3464,Bachelors,2015,Bangalore,3,41,Male,No,0,0
3386,Bachelors,2017,Bangalore,3,34,Female,Yes,1,0
3520,Bachelors,2017,New Delhi,2,37,Female,No,5,0
3953,Bachelors,2012,Bangalore,3,40,Male,No,4,0
4401,Bachelors,2017,Pune,2,22,Female,No,0,1
2314,Bachelors,2015,Pune,3,30,Female,No,1,1
236,Bachelors,2015,Bangalore,3,24,Male,No,2,0
977,Bachelors,2014,Pune,3,26,Male,No,4,1
279,Bachelors,2017,New Delhi,3,28,Female,No,3,0
1049,Bachelors,2018,Bangalore,3,25,Male,Yes,3,1
2811,Bachelors,2014,Pune,2,29,Female,No,1,1
2658,Bachelors,2012,Bangalore,3,27,Female,No,5,0
3582,Bachelors,2015,Pune,3,35,Male,No,3,0
4212,Bachelors,2017,Pune,3,23,Male,No,1,0
3183,Masters,2015,Bangalore,3,32,Female,No,2,1
2886,Masters,2015,Pune,2,30,Female,No,1,0
3985,PHD,2014,New Delhi,2,37,Female,No,5,0
1392,Bachelors,2014,Bangalore,3,26,Female,No,4,1
3545,Bachelors,2014,Bangalore,3,37,Male,No,4,0
974,Bachelors,2013,Pune,2,24,Female,No,2,1
2879,Bachelors,2013,Pune,3,30,Male,No,0,0
1530,Bachelors,2015,Pune,2,28,Female,Yes,2,1
4078,Bachelors,2017,New Delhi,2,26,Female,No,4,0
2898,Bachelors,2016,New Delhi,1,29,Female,No,1,0
3621,Bachelors,2018,Pune,2,34,Female,No,4,1
1728,Bachelors,2012,Bangalore,3,27,Male,No,5,1
2860,Bachelors,2014,Bangalore,3,27,Male,No,5,0
2747,Bachelors,2017,Pune,3,29,Female,No,0,1
3156,Bachelors,2013,New Delhi,3,37,Male,No,2,0
4034,Bachelors,2017,New Delhi,2,25,Female,No,3,0
1410,Bachelors,2018,Bangalore,3,27,Male,No,5,1
2507,Masters,2018,New Delhi,3,27,Male,Yes,5,1
2817,Bachelors,2017,New Delhi,2,26,Female,No,4,0
1038,Masters,2014,Pune,3,26,Male,No,4,1
4277,Bachelors,2012,New Delhi,3,32,Female,No,0,0
1817,Bachelors,2017,Bangalore,3,28,Female,No,3,1
1087,Bachelors,2016,Bangalore,3,26,Male,No,4,0
1696,Masters,2018,New Delhi,3,25,Female,No,3,1
1126,Bachelors,2012,New Delhi,3,26,Male,No,4,0
1804,Bachelors,2016,Bangalore,3,26,Female,No,4,0
129,Bachelors,2018,Bangalore,3,25,Male,No,3,1
3962,Bachelors,2014,Bangalore,3,35,Male,No,5,0
1525,Bachelors,2017,Bangalore,3,24,Female,No,2,0
950,Bachelors,2013,Bangalore,3,28,Female,No,1,1
27,Bachelors,2016,Bangalore,3,37,Male,No,2,0
1268,Bachelors,2015,Pune,2,28,Female,Yes,2,1
7,Bachelors,2015,New Delhi,3,38,Male,No,0,0
248,Bachelors,2015,Bangalore,3,27,Male,No,5,0
2166,PHD,2015,New Delhi,3,28,Male,No,2,1
4615,Bachelors,2016,New Delhi,3,25,Female,No,3,0
1884,Bachelors,2015,Pune,3,28,Male,No,2,0
1570,Bachelors,2016,Pune,3,27,Male,No,5,0
1736,Masters,2017,Pune,2,27,Female,No,5,0
993,Bachelors,2013,Pune,3,26,Male,Yes,4,0
4439,Bachelors,2014,Bangalore,3,36,Female,No,3,1
2062,Bachelors,2017,Bangalore,3,28,Female,No,2,0
2657,Bachelors,2012,Bangalore,3,29,Male,No,5,0
4124,Bachelors,2018,Bangalore,3,27,Male,No,5,1
846,Bachelors,2014,Pune,3,27,Male,No,5,0
3864,Masters,2016,New Delhi,3,37,Female,No,2,1
1659,Bachelors,2016,Bangalore,3,26,Male,No,4,1
3239,Bachelors,2017,Pune,2,41,Female,No,2,1
831,Bachelors,2018,Bangalore,3,24,Female,No,2,1
2253,Masters,2017,New Delhi,2,30,Female,No,2,0
1543,Bachelors,2013,Bangalore,3,25,Male,No,3,1
4151,Bachelors,2015,Bangalore,3,26,Male,No,4,0
2460,Masters,2014,New Delhi,3,30,Male,Yes,2,0
598,Bachelors,2012,Bangalore,3,25,Male,No,3,0
1139,Bachelors,2013,Pune,2,26,Female,No,4,1
1674,Bachelors,2014,Bangalore,3,28,Male,No,4,0
825,Masters,2014,New Delhi,3,25,Female,No,3,1
4102,Bachelors,2018,Pune,3,40,Male,No,3,1
1787,Masters,2017,Pune,2,25,Female,No,3,1
2578,Masters,2017,New Delhi,2,30,Female,No,2,0
3786,Bachelors,2017,Pune,2,33,Male,No,1,1
588,Bachelors,2016,Pune,3,26,Male,No,4,0
1532,Bachelors,2013,Pune,1,26,Female,No,4,1
3413,Bachelors,2014,Bangalore,3,33,Male,No,1,1
2553,Bachelors,2013,Bangalore,3,27,Male,No,5,0
2211,Masters,2017,New Delhi,3,29,Male,No,2,0
2992,Bachelors,2018,Bangalore,3,37,Male,No,4,1
9,Bachelors,2016,Pune,3,23,Male,No,1,0
1227,Bachelors,2016,Bangalore,3,26,Male,No,4,0
3021,Bachelors,2013,Bangalore,3,32,Male,No,1,0
2384,Masters,2014,Pune,3,30,Male,No,2,0
1143,Bachelors,2017,New Delhi,2,27,Male,No,5,0
4210,Bachelors,2014,Pune,3,29,Male,No,3,0
978,Masters,2015,Pune,1,27,Female,No,5,0
3932,Bachelors,2014,Bangalore,3,34,Male,No,4,0
1224,Bachelors,2013,Bangalore,3,25,Male,Yes,3,0
2019,Bachelors,2018,Bangalore,3,26,Male,Yes,4,1
3473,Bachelors,2018,Bangalore,3,41,Female,No,2,1
2853,Masters,2015,New Delhi,3,30,Male,No,2,0
733,Bachelors,2013,Bangalore,3,27,Male,No,5,0
1550,Bachelors,2012,Pune,3,24,Female,No,2,1
2642,Bachelors,2017,Bangalore,3,28,Male,No,3,0
1547,Bachelors,2018,Pune,3,24,Male,Yes,2,1
3527,Bachelors,2015,Bangalore,3,31,Female,No,4,0
4385,Bachelors,2014,Bangalore,3,30,Male,No,0,0
4561,Bachelors,2015,Bangalore,3,25,Female,No,3,1
51,PHD,2017,New Delhi,3,34,Male,No,2,0
1518,Bachelors,2017,New Delhi,3,26,Male,No,4,0
3286,Bachelors,2013,New Delhi,3,37,Female,No,1,0
1826,Bachelors,2014,Bangalore,3,28,Male,No,1,0
715,Bachelors,2017,Bangalore,3,27,Female,No,5,0
2435,Bachelors,2015,Bangalore,3,27,Female,No,5,0
619,Bachelors,2016,Bangalore,3,26,Male,No,4,1
3171,Bachelors,2017,Bangalore,3,35,Female,No,3,0
2714,Bachelors,2015,Pune,3,27,Male,No,5,0
4157,Masters,2018,New Delhi,3,30,Female,Yes,2,1
4098,Bachelors,2012,New Delhi,3,38,Female,No,1,0
4321,Bachelors,2018,Pune,2,28,Female,No,4,1
30,Masters,2017,New Delhi,2,30,Female,No,2,0
3514,Masters,2013,New Delhi,3,40,Female,No,2,1
3655,Masters,2017,New Delhi,2,35,Male,No,2,0
4032,Masters,2017,Bangalore,3,38,Male,No,2,0
4201,PHD,2012,New Delhi,3,25,Male,No,3,0
864,Bachelors,2013,Pune,3,26,Male,No,4,0
1086,Masters,2018,Pune,3,24,Male,No,2,1
2047,Bachelors,2012,Bangalore,3,29,Male,No,1,1
3872,Bachelors,2018,Bangalore,3,37,Male,No,5,1
650,Bachelors,2017,Bangalore,3,26,Male,No,4,0
261,Bachelors,2017,Bangalore,3,28,Male,No,1,0
3503,Bachelors,2015,Bangalore,3,37,Female,No,5,0
467,Bachelors,2013,Bangalore,3,26,Male,Yes,4,0
1350,Bachelors,2015,Bangalore,1,24,Female,No,2,1
2678,Bachelors,2012,Bangalore,3,29,Male,No,1,0
3220,Bachelors,2018,Pune,3,41,Male,Yes,0,1
1721,Bachelors,2015,Pune,3,28,Female,Yes,5,1
730,Bachelors,2015,Bangalore,1,28,Female,No,1,0
2008,Bachelors,2017,Pune,3,26,Male,No,4,0
54,Bachelors,2014,Bangalore,3,31,Female,Yes,5,0
295,Masters,2013,New Delhi,3,26,Male,No,4,1
4619,Masters,2017,New Delhi,3,38,Female,No,2,1
1825,Masters,2017,New Delhi,1,24,Female,No,2,0
1217,Masters,2017,Bangalore,2,28,Male,No,2,0
2727,Bachelors,2018,Bangalore,3,30,Male,Yes,2,1
232,PHD,2015,New Delhi,2,25,Female,No,3,0
2781,Masters,2014,Pune,3,27,Female,No,5,1
2867,Masters,2016,New Delhi,3,30,Male,No,3,0
259,Bachelors,2013,New Delhi,1,27,Female,No,5,0
1265,PHD,2014,Bangalore,1,25,Female,No,3,0
2154,Bachelors,2014,Bangalore,3,27,Male,No,5,0
652,Bachelors,2013,Pune,3,25,Male,No,3,0
986,Bachelors,2015,Bangalore,3,26,Male,No,4,0
143,Bachelors,2017,New Delhi,3,28,Female,No,2,0
3250,Bachelors,2015,Bangalore,1,40,Male,No,2,0
2512,Bachelors,2016,Bangalore,3,27,Male,No,5,0
1801,Bachelors,2016,Bangalore,3,27,Male,No,5,0
2178,Bachelors,2016,Bangalore,3,26,Male,No,4,0
2320,Bachelors,2015,Pune,2,27,Female,No,5,1
1927,Bachelors,2015,New Delhi,3,24,Male,No,2,0
2232,Masters,2015,New Delhi,3,26,Male,No,4,1
2230,Bachelors,2014,Bangalore,3,28,Male,No,2,0
917,Bachelors,2017,Bangalore,3,27,Male,No,5,0
3919,Bachelors,2013,Bangalore,3,32,Male,No,1,0
2708,Bachelors,2017,Bangalore,3,30,Male,No,4,0
955,Masters,2017,Pune,2,28,Male,No,3,0
1503,Bachelors,2015,Bangalore,3,27,Male,No,5,0
258,Masters,2017,New Delhi,2,28,Female,No,1,0
1594,Masters,2015,New Delhi,3,28,Male,No,2,0
317,Bachelors,2014,Pune,3,24,Male,No,2,0
2076,Bachelors,2017,Bangalore,3,27,Female,No,5,1
3322,Bachelors,2014,Bangalore,3,41,Male,No,4,0
4420,Bachelors,2017,New Delhi,2,31,Male,No,3,0
839,Bachelors,2015,Bangalore,3,26,Female,No,4,1
509,Masters,2017,Pune,3,25,Male,No,3,1
4154,Bachelors,2017,Bangalore,3,33,Male,No,4,0
677,Bachelors,2018,Pune,3,28,Female,No,1,1
2067,Bachelors,2012,Bangalore,3,26,Male,No,4,1
1091,Bachelors,2018,Pune,2,27,Female,No,5,1
2637,Bachelors,2014,Pune,3,26,Male,No,4,0
2504,Masters,2014,Pune,3,30,Male,No,0,1
1575,Bachelors,2017,Bangalore,3,28,Male,No,3,0
4599,Bachelors,2018,Bangalore,3,31,Male,No,0,1
365,Masters,2017,Bangalore,1,26,Female,No,4,1
3419,Bachelors,2017,Pune,3,31,Male,No,1,0
1770,Bachelors,2013,Bangalore,3,26,Male,No,4,0
567,Bachelors,2014,Pune,3,26,Male,No,4,0
4650,Masters,2013,Pune,2,37,Male,No,2,1
628,Bachelors,2012,Pune,3,28,Male,No,3,0
4047,Bachelors,2017,New Delhi,3,23,Male,No,1,0
2118,Bachelors,2016,Pune,3,26,Male,No,4,0
3267,Bachelors,2017,Bangalore,1,39,Male,No,0,0
91,Bachelors,2018,Bangalore,3,30,Male,No,0,1
1025,Bachelors,2014,New Delhi,3,27,Female,Yes,5,0
1264,Bachelors,2016,Bangalore,1,25,Female,No,3,0
2921,Bachelors,2013,Pune,2,29,Female,No,0,1
366,Bachelors,2017,New Delhi,1,28,Female,No,2,0
1869,Bachelors,2018,Pune,1,26,Male,Yes,4,0
3583,Bachelors,2014,Pune,2,31,Male,No,3,1
1491,Bachelors,2015,Bangalore,3,28,Male,No,5,0
1001,Bachelors,2013,New Delhi,3,26,Female,No,4,0
3062,Bachelors,2017,New Delhi,2,31,Female,No,0,0
2631,Bachelors,2014,New Delhi,2,29,Female,No,3,1
3679,Masters,2013,New Delhi,3,41,Female,Yes,2,1
2732,Bachelors,2014,Bangalore,3,27,Male,No,5,0
462,Masters,2017,New Delhi,3,24,Male,No,2,1
1446,Bachelors,2018,Pune,3,25,Female,No,3,1
3252,Bachelors,2016,Bangalore,3,37,Female,No,0,0
907,Bachelors,2018,Bangalore,3,27,Male,Yes,5,1
3317,Bachelors,2012,Bangalore,3,39,Male,No,0,0
2440,Bachelors,2012,Bangalore,3,29,Female,No,1,0
3169,Bachelors,2013,Pune,3,40,Female,No,5,1
1957,Bachelors,2014,Bangalore,3,25,Male,Yes,3,0
2559,Masters,2015,Bangalore,3,28,Male,No,0,1
4199,Bachelors,2012,Bangalore,3,26,Male,Yes,4,0
1420,Bachelors,2018,Pune,3,26,Male,Yes,4,1
3036,Bachelors,2014,Bangalore,3,38,Female,No,2,1
411,Bachelors,2015,Pune,2,25,Female,Yes,3,1
1529,Bachelors,2014,Pune,2,25,Female,No,3,1
4288,Bachelors,2017,Pune,3,38,Male,No,2,0
1897,Bachelors,2015,Pune,3,24,Female,No,2,1
2889,Bachelors,2013,Pune,3,27,Male,No,5,0
119,Bachelors,2017,Bangalore,3,26,Female,No,4,0
1119,Bachelors,2013,Bangalore,3,26,Female,No,4,0
3381,PHD,2016,New Delhi,3,40,Male,No,1,0
2531,Bachelors,2015,Bangalore,3,29,Female,No,1,0
4459,Bachelors,2013,Pune,1,33,Female,No,0,1
732,Bachelors,2016,Bangalore,3,26,Male,Yes,4,0
4558,Bachelors,2014,Bangalore,1,36,Female,No,1,0
1587,Masters,2013,New Delhi,3,24,Female,Yes,2,1
4156,Masters,2015,Pune,2,39,Female,No,2,0
1944,PHD,2013,Bangalore,2,25,Male,No,3,1
1057,Bachelors,2017,Bangalore,3,24,Male,No,2,0
4400,Bachelors,2012,Bangalore,3,38,Male,No,4,0
536,Masters,2017,New Delhi,2,25,Male,Yes,3,1
446,Masters,2012,Pune,3,24,Male,No,2,0
2882,Masters,2017,New Delhi,2,26,Female,Yes,4,1
4066,Bachelors,2016,Bangalore,1,30,Male,No,4,1
1811,Bachelors,2012,New Delhi,3,24,Female,No,2,0
3067,Bachelors,2013,Bangalore,3,32,Male,No,5,0
1877,Masters,2014,Bangalore,3,27,Male,No,5,1
4383,Bachelors,2012,Pune,3,35,Male,No,5,0
2663,Bachelors,2014,Pune,3,29,Male,No,1,0
3918,Bachelors,2017,Bangalore,3,35,Male,No,1,0
967,Bachelors,2014,Pune,3,25,Male,No,3,0
3709,Masters,2017,Bangalore,1,34,Male,No,1,0
1128,Bachelors,2012,Pune,3,28,Male,No,5,0
3572,Bachelors,2018,Bangalore,3,38,Male,Yes,3,1
2122,Masters,2015,Pune,2,29,Female,No,2,0
3356,Bachelors,2016,Bangalore,3,41,Male,No,4,0
4231,Bachelors,2017,Pune,3,33,Male,No,4,0
3045,Bachelors,2018,Pune,2,39,Female,No,0,1
2378,Bachelors,2017,Bangalore,3,28,Male,No,2,0
2042,Masters,2017,New Delhi,2,29,Female,No,2,0
1910,Bachelors,2015,Pune,3,26,Male,No,4,0
2273,Bachelors,2014,Pune,3,29,Male,No,2,0
1024,Bachelors,2013,Pune,1,27,Female,No,5,1
2113,Bachelors,2015,Pune,3,29,Female,No,2,1
4309,Bachelors,2015,Bangalore,3,23,Male,Yes,1,0
1013,Bachelors,2014,Bangalore,3,26,Male,No,4,0
3377,Bachelors,2015,Pune,3,34,Male,No,5,0
1245,PHD,2015,Pune,3,28,Male,No,0,0
3417,Bachelors,2012,Bangalore,3,38,Female,No,4,1
3068,Masters,2017,New Delhi,2,31,Male,No,4,1
2105,Bachelors,2012,Bangalore,3,28,Male,No,2,0
1141,Masters,2017,New Delhi,2,28,Female,No,2,0
1816,Bachelors,2015,Bangalore,3,27,Male,No,5,0
4203,Bachelors,2012,Bangalore,3,36,Female,No,3,0
3721,Masters,2015,Pune,3,36,Male,No,3,0
979,Bachelors,2013,Pune,3,28,Female,No,2,1
2158,Bachelors,2015,Pune,2,28,Female,No,1,1
4542,Bachelors,2016,New Delhi,1,25,Female,Yes,3,0
4097,Bachelors,2018,Bangalore,3,40,Male,No,4,1
1130,Bachelors,2016,Bangalore,1,26,Male,No,4,0
